 Realme C3 (Blazing Red, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹9,999;https://www.flipkart.com/realme-c3-blazing-red-64-gb/p/itm58bf81a807d66?pid=MOBFZHC5SSTXZPCD&lid=LSTMOBFZHC5SSTXZPCDEPWG6L&marketplace=FLIPKART&srno=s_1_15&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFZHC5SSTXZPCD.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 POCO M2 Pro (Out of the Blue, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹16,999;https://www.flipkart.com/poco-m2-pro-out-blue-128-gb/p/itm151565feac420?pid=MOBFT7MKCGTQTBBU&lid=LSTMOBFT7MKCGTQTBBUENPL7B&marketplace=FLIPKART&srno=s_1_16&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFT7MKCGTQTBBU.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Violet, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-violet-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBY7CAEUHG&lid=LSTMOBFTGWBY7CAEUHGGHK9LS&marketplace=FLIPKART&srno=s_1_17&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTGWBY7CAEUHG.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Ocean Wave, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-ocean-wave-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBPGDPZYGH&lid=LSTMOBFTGWBPGDPZYGH2E67R5&marketplace=FLIPKART&srno=s_1_18&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTGWBPGDPZYGH.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme 6 (Comet White, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/realme-6-comet-white-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5DSJYBFWU&lid=LSTMOBFTAZ5DSJYBFWUM965E5&marketplace=FLIPKART&srno=s_1_19&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTAZ5DSJYBFWU.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Motorola One Fusion+ (Twilight Blue, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹17,499;https://www.flipkart.com/motorola-one-fusion-twilight-blue-128-gb/p/itm9c0e4b9b56acd?pid=MOBFRFXHZRMXDDNZ&lid=LSTMOBFRFXHZRMXDDNZOJ0LCZ&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFRFXHZRMXDDNZ.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 POCO M2 Pro (Green and Greener, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹16,999;https://www.flipkart.com/poco-m2-pro-green-greener-128-gb/p/itm0790688fdea0e?pid=MOBFT7MKBN2PUCWA&lid=LSTMOBFT7MKBN2PUCWAG1ID9L&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFT7MKBN2PUCWA.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Motorola One Fusion+ (Moonlight White, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹17,499;https://www.flipkart.com/motorola-one-fusion-moonlight-white-128-gb/p/itm07749a481ee89?pid=MOBFRFXHHWBM6BRR&lid=LSTMOBFRFXHHWBM6BRRZXH93F&marketplace=FLIPKART&srno=s_1_22&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFRFXHHWBM6BRR.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 POCO M2 Pro (Two Shades of Black, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/poco-m2-pro-two-shades-black-64-gb/p/itmaf67e90291adf?pid=MOBFT7MKC9DMG2PU&lid=LSTMOBFT7MKC9DMG2PUNJUWXP&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFT7MKC9DMG2PU.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Itel Vision1 (Gradation Green, 32 GB);4.2;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹6,999;https://www.flipkart.com/itel-vision1-gradation-green-32-gb/p/itmabec72dce88ad?pid=MOBFUHBY5HM4VRHS&lid=LSTMOBFUHBY5HM4VRHS0GAL5Z&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFUHBY5HM4VRHS.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
